TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0209,62,5,1220,23451,0,458,1,X,01,2015
1,0209,62,5,1220,10127,0,51,2,X,01,2015
1,0209,63,5,1220,46974,0,2738,1,X,01,2015
1,0209,63,5,1220,20456,0,376,2,X,01,2015
1,0209,64,5,1220,58373,0,813,1,X,01,2015
1,0209,65,5,1220,3994,0,211,2,X,01,2015
1,0209,68,5,1220,270996,0,27860,1,X,01,2015
1,0209,68,5,1220,84400,0,3447,2,X,01,2015
1,0209,69,5,1220,9542,0,494,1,X,01,2015
1,0209,70,5,1220,106456,0,2383,1,X,01,2015
1,0209,70,5,1220,38032,0,233,2,X,01,2015
1,0209,71,5,1220,269361,0,993,1,X,01,2015
1,0209,72,5,1220,222655,0,16627,1,X,01,2015
1,0209,72,5,1220,8852,0,220,2,X,01,2015
1,0209,73,5,1220,153677,0,4831,1,X,01,2015
1,0209,73,5,1220,125556,0,2276,2,X,01,2015
1,0209,74,5,1220,2709,0,26,1,X,01,2015
1,0209,74,5,1220,156861,0,1649,2,X,01,2015
1,0209,76,5,1220,103614,0,2142,1,X,01,2015
1,0209,81,5,1220,12005,0,270,1,X,01,2015
1,0209,81,5,1220,11673,0,56,2,X,01,2015
1,0209,82,5,1220,93234,0,2374,1,X,01,2015
1,0209,82,5,1220,20348,0,982,2,X,01,2015
1,0209,83,5,1220,3956,0,115,1,X,01,2015
1,0209,83,5,1220,5287,0,37,2,X,01,2015
1,0209,84,5,1220,1838503,0,30183,1,X,01,2015
1,0209,84,5,1220,263681,0,4201,2,X,01,2015
1,0209,85,5,1220,331009,0,5240,1,X,01,2015
1,0209,85,5,1220,87370,0,776,2,X,01,2015
1,0209,86,5,1220,6784,0,97,1,X,01,2015
1,0209,87,5,1220,3680314,0,66674,1,X,01,2015
1,0209,87,5,1220,361844,0,4582,2,X,01,2015
1,0209,88,5,1220,1919073,0,21724,1,X,01,2015
1,0209,88,5,1220,1273105,0,4962,2,X,01,2015
1,0209,89,5,1220,264430,0,7090,1,X,01,2015
1,0209,89,5,1220,3045,0,45,2,X,01,2015
1,0209,90,5,1220,266274,0,2824,1,X,01,2015
1,0209,90,5,1220,173046,0,133,2,X,01,2015
1,0209,94,5,1220,29759,0,759,1,X,01,2015
1,0209,94,5,1220,4678,0,181,2,X,01,2015
1,0209,95,5,1220,100200,0,1638,1,X,01,2015
1,0209,95,5,1220,11985,0,352,2,X,01,2015
1,0209,96,5,1220,52325,0,364,1,X,01,2015
1,0209,98,5,1220,251088,0,6506,1,X,01,2015
1,0209,98,5,1220,22591,0,331,2,X,01,2015
1,0211,07,5,1220,36525,0,2801,1,X,01,2015
1,0211,09,5,1220,126687,0,2139,1,X,01,2015
1,0211,09,5,1220,6227,0,98,2,X,01,2015
1,0211,15,5,1220,51962,0,179,1,X,01,2015
1,0211,19,5,1220,14255,0,1649,1,X,01,2015
1,0211,21,5,1220,6714,0,51,1,X,01,2015
1,0211,26,5,1220,4063,0,94,1,X,01,2015
1,0211,28,5,1220,62732,0,1092,1,X,01,2015
1,0211,29,5,1220,55867,0,778,1,X,01,2015
1,0211,29,5,1220,44545,0,183,2,X,01,2015
1,0211,32,5,1220,72905,0,1255,1,X,01,2015
1,0211,33,5,1220,163018,0,3663,1,X,01,2015
1,0211,33,5,1220,60187,0,574,2,X,01,2015
1,0211,35,5,1220,35012,0,200,1,X,01,2015
1,0211,38,5,1220,322779,0,896,1,X,01,2015
1,0211,38,5,1220,23919,0,515,2,X,01,2015
1,0211,39,5,1220,626604,0,18920,1,X,01,2015
1,0211,39,5,1220,153047,0,6395,2,X,01,2015
1,0211,40,5,1220,10709,0,239,2,X,01,2015
1,0211,44,5,1220,848923,0,8062,1,X,01,2015
1,0211,44,6,1220,82218,0,814,1,X,01,2015
1,0211,47,5,1220,213514,0,5530,1,X,01,2015
1,0211,47,6,1220,479642,0,8110,1,X,01,2015
1,0211,48,5,1220,719728,0,28627,1,X,01,2015
1,0211,48,5,1220,44312,0,867,2,X,01,2015
1,0211,48,6,1220,955416,0,22661,1,X,01,2015
1,0211,49,5,1220,37259,0,502,1,X,01,2015
1,0211,54,5,1220,6645,0,180,1,X,01,2015
1,0211,54,5,1220,26334,0,190,2,X,01,2015
1,0211,56,5,1220,8425,0,361,1,X,01,2015
1,0211,58,5,1220,31107,0,568,1,X,01,2015
1,0211,59,5,1220,3971,0,56,1,X,01,2015
1,0211,59,5,1220,3986,0,78,2,X,01,2015
1,0211,60,5,1220,41846,0,796,1,X,01,2015
1,0211,61,5,1220,18932,0,44,2,X,01,2015
1,0211,62,5,1220,42917,0,634,1,X,01,2015
1,0211,63,5,1220,3583,0,136,2,X,01,2015
1,0211,65,5,1220,5986,0,117,2,X,01,2015
1,0211,68,5,1220,98344,0,2490,1,X,01,2015
1,0211,69,5,1220,3016,0,377,1,X,01,2015
1,0211,70,5,1220,54273,0,1270,1,X,01,2015
1,0211,70,5,1220,19103,0,271,2,X,01,2015
1,0211,72,5,1220,174195,0,6052,1,X,01,2015
1,0211,72,5,1220,28756,0,564,2,X,01,2015
1,0211,72,6,1220,98535,0,1162,1,X,01,2015
1,0211,73,5,1220,134655,0,4499,1,X,01,2015
1,0211,73,5,1220,5352,0,107,2,X,01,2015
1,0211,74,5,1220,325806,0,5124,1,X,01,2015
1,0211,74,5,1220,3137,0,79,2,X,01,2015
1,0211,75,5,1220,131245,0,1548,1,X,01,2015
1,0211,75,5,1220,9626,0,188,2,X,01,2015
1,0211,76,5,1220,94754,0,4166,1,X,01,2015
1,0211,76,5,1220,5416,0,77,2,X,01,2015
1,0211,76,6,1220,161693,0,419,1,X,01,2015
1,0211,78,5,1220,4525,0,141,1,X,01,2015
1,0211,81,5,1220,88376,0,1709,1,X,01,2015
1,0211,81,5,1220,2717,0,44,2,X,01,2015
1,0211,82,5,1220,10672,0,217,1,X,01,2015
1,0211,83,5,1220,11883,0,509,1,X,01,2015
1,0211,84,5,1220,337002,0,7404,1,X,01,2015
1,0211,84,5,1220,197728,0,5333,2,X,01,2015
1,0211,85,5,1220,472756,0,7622,1,X,01,2015
1,0211,85,5,1220,57916,0,1354,2,X,01,2015
1,0211,87,5,1220,294642,0,5423,1,X,01,2015
1,0211,87,5,1220,9165,0,180,2,X,01,2015
1,0211,88,5,1220,209327,0,2672,1,X,01,2015
1,0211,90,5,1220,62825,0,631,1,X,01,2015
1,0211,90,5,1220,87633,0,1317,2,X,01,2015
1,0211,91,5,1220,8608,0,82,2,X,01,2015
1,0211,94,5,1220,59263,0,1935,1,X,01,2015
1,0211,95,5,1220,15525,0,413,1,X,01,2015
1,0211,96,5,1220,16336,0,372,1,X,01,2015
1,0212,01,5,1220,171837,0,4803,1,X,01,2015
1,0212,03,5,1220,292136,0,4558,1,X,01,2015
1,0212,03,5,1220,419143,0,8530,2,X,01,2015
1,0212,04,5,1220,55464,0,3978,1,X,01,2015
1,0212,05,5,1220,45811,0,0,2,X,01,2015
1,0212,07,5,1220,16141,0,621,1,X,01,2015
1,0212,07,5,1220,60401,0,3420,2,X,01,2015
1,0212,08,5,1220,55045,0,8736,1,X,01,2015
1,0212,08,5,1220,16025,0,3406,2,X,01,2015
1,0212,09,5,1220,5674,0,103,2,X,01,2015
1,0212,11,5,1220,31855,0,41,2,X,01,2015
1,0212,12,5,1220,55232,0,4442,1,X,01,2015
1,0212,13,5,1220,5730,0,273,1,X,01,2015
1,0212,13,5,1220,5511,0,165,2,X,01,2015
1,0212,15,5,1220,26663,0,556,1,X,01,2015
1,0212,15,5,1220,50794,0,1135,2,X,01,2015
1,0212,16,5,1220,141782,0,329,1,X,01,2015
1,0212,17,5,1220,358543,0,8449,1,X,01,2015
1,0212,18,5,1220,1881148,0,35482,1,X,01,2015
1,0212,18,5,1220,104490,0,2048,2,X,01,2015
1,0212,19,5,1220,3259704,0,13833,1,X,01,2015
1,0212,20,5,1220,484214,0,11806,1,X,01,2015
1,0212,20,5,1220,43927,0,2087,2,X,01,2015
1,0212,21,5,1220,96906,0,2720,1,X,01,2015
1,0212,21,5,1220,28427,0,1018,2,X,01,2015
1,0212,22,5,1220,105243,0,2459,1,X,01,2015
1,0212,23,5,1220,30192,0,1351,1,X,01,2015
1,0212,25,5,1220,312745,0,7375,1,X,01,2015
1,0212,25,5,1220,3349,0,98,2,X,01,2015
1,0212,25,6,1220,6151,0,88,1,X,01,2015
1,0212,26,5,1220,242083,0,10334,1,X,01,2015
1,0212,27,5,1220,96799,0,5754,1,X,01,2015
1,0212,27,5,1220,30979,0,607,2,X,01,2015
1,0212,28,5,1220,352495,0,6358,1,X,01,2015
1,0212,28,5,1220,464099,0,8680,2,X,01,2015
1,0212,29,5,1220,291558,0,14370,1,X,01,2015
1,0212,29,5,1220,45475,0,867,2,X,01,2015
1,0212,30,5,1220,56870,0,906,1,X,01,2015
1,0212,30,5,1220,40317,0,428,2,X,01,2015
1,0212,32,5,1220,212747,0,5355,1,X,01,2015
1,0212,32,5,1220,183826,0,1888,2,X,01,2015
1,0212,33,5,1220,80382,0,1502,1,X,01,2015
1,0212,34,5,1220,546875,0,17693,1,X,01,2015
1,0212,35,5,1220,311473,0,10887,1,X,01,2015
1,0212,38,5,1220,242597,0,7167,1,X,01,2015
1,0212,38,5,1220,5397,0,56,2,X,01,2015
1,0212,39,5,1220,4214344,0,136703,1,X,01,2015
1,0212,39,5,1220,137614,0,1418,2,X,01,2015
1,0212,40,5,1220,331210,0,13847,1,X,01,2015
1,0212,40,5,1220,507549,0,10490,2,X,01,2015
1,0212,42,5,1220,117609,0,1235,1,X,01,2015
1,0212,42,5,1220,18306,0,304,2,X,01,2015
1,0212,44,5,1220,793531,0,60822,1,X,01,2015
1,0212,44,5,1220,13372,0,262,2,X,01,2015
1,0212,47,5,1220,369462,0,17571,1,X,01,2015
1,0212,48,5,1220,5468463,0,141862,1,X,01,2015
1,0212,48,5,1220,99236,0,2282,2,X,01,2015
1,0212,49,5,1220,86328,0,5196,1,X,01,2015
1,0212,49,5,1220,12643,0,367,2,X,01,2015
1,0212,52,5,1220,41645,0,615,2,X,01,2015
1,0212,54,5,1220,459564,0,10616,1,X,01,2015
1,0212,55,5,1220,124924,0,472,1,X,01,2015
1,0212,55,5,1220,39652,0,293,2,X,01,2015
1,0212,56,5,1220,106142,0,4294,1,X,01,2015
1,0212,57,5,1220,30735,0,1098,1,X,01,2015
1,0212,57,5,1220,3824,0,57,2,X,01,2015
1,0212,58,5,1220,41314,0,733,1,X,01,2015
1,0212,59,5,1220,61089,0,1915,1,X,01,2015
1,0212,60,5,1220,143332,0,2480,1,X,01,2015
1,0212,61,5,1220,89805,0,469,2,X,01,2015
1,0212,62,5,1220,8562,0,313,1,X,01,2015
1,0212,63,5,1220,11453,0,659,2,X,01,2015
1,0212,64,5,1220,61062,0,940,1,X,01,2015
1,0212,64,5,1220,10314,0,197,2,X,01,2015
1,0212,65,5,1220,134484,0,537,1,X,01,2015
1,0212,65,5,1220,41292,0,177,2,X,01,2015
1,0212,68,5,1220,406903,0,28021,1,X,01,2015
1,0212,68,5,1220,4574,0,116,2,X,01,2015
1,0212,69,5,1220,4425,0,86,2,X,01,2015
1,0212,70,5,1220,88687,0,1823,1,X,01,2015
1,0212,70,5,1220,33084,0,279,2,X,01,2015
1,0212,71,5,1220,1456815,0,14514,1,X,01,2015
1,0212,71,5,1220,565571,0,7751,2,X,01,2015
1,0212,72,5,1220,756605,0,45636,1,X,01,2015
1,0212,72,5,1220,124145,0,1583,2,X,01,2015
1,0212,73,5,1220,446715,0,9923,1,X,01,2015
1,0212,73,5,1220,35736,0,1229,2,X,01,2015
1,0212,74,5,1220,607757,0,3890,1,X,01,2015
1,0212,75,5,1220,400919,0,1098,1,X,01,2015
1,0212,76,5,1220,323335,0,7632,1,X,01,2015
1,0212,76,5,1220,19379,0,1076,2,X,01,2015
1,0212,78,5,1220,50243,0,1446,1,X,01,2015
1,0212,81,5,1220,326735,0,1044,1,X,01,2015
1,0212,81,5,1220,70260,0,68,2,X,01,2015
1,0212,82,5,1220,60173,0,1385,1,X,01,2015
1,0212,82,5,1220,13383,0,340,2,X,01,2015
1,0212,83,5,1220,39026,0,351,1,X,01,2015
1,0212,83,5,1220,40301,0,1599,2,X,01,2015
1,0212,84,5,1220,6544190,0,89656,1,X,01,2015
1,0212,84,5,1220,1055622,0,12221,2,X,01,2015
1,0212,85,5,1220,68123749,0,49495,1,X,01,2015
1,0212,85,5,1220,5475802,0,4318,2,X,01,2015
1,0212,86,5,1220,8854,0,172,1,X,01,2015
1,0212,87,5,1220,559145,0,10358,1,X,01,2015
1,0212,87,5,1220,147234,0,1253,2,X,01,2015
1,0212,88,5,1220,2631156,0,12374,1,X,01,2015
1,0212,88,5,1220,1009407,0,3059,2,X,01,2015
1,0212,90,5,1220,938332,0,5519,1,X,01,2015
1,0212,90,5,1220,232408,0,2748,2,X,01,2015
1,0212,92,5,1220,6708,0,86,1,X,01,2015
1,0212,94,5,1220,410477,0,6779,1,X,01,2015
1,0212,94,5,1220,12531,0,737,2,X,01,2015
1,0212,95,5,1220,866970,0,14618,1,X,01,2015
1,0212,95,5,1220,40792,0,1337,2,X,01,2015
1,0212,96,5,1220,26551,0,515,2,X,01,2015
1,0212,97,5,1220,5999,0,131,1,X,01,2015
1,0212,98,5,1220,66106,0,2055,1,X,01,2015
1,0212,98,5,1220,10348,0,115,2,X,01,2015
1,02XX,28,3,1220,4102,2,63,1,X,01,2015
1,02XX,39,3,1220,7028,235,38,1,X,01,2015
1,02XX,40,3,1220,4978,17,63,2,X,01,2015
1,02XX,68,3,1220,9469,4,118,1,X,01,2015
1,02XX,69,3,1220,2683,186,82,2,X,01,2015
1,02XX,84,3,1220,84605,201,309,1,X,01,2015
1,02XX,84,3,1220,52446,492,4340,2,X,01,2015
1,02XX,84,3,2010,250000,12000,0,1,0,01,2015
1,02XX,85,3,1220,51293,19,31,1,X,01,2015
1,02XX,85,3,1220,103671,160,386,2,X,01,2015
1,02XX,87,3,1220,3252,1615,46,1,X,01,2015
1,02XX,88,3,1220,46660,391,339,1,X,01,2015
1,02XX,88,3,1220,2924,1,4,2,X,01,2015
1,02XX,90,3,1220,161368,742,1683,1,X,01,2015
1,02XX,90,3,1220,28747,70,179,2,X,01,2015
1,02XX,94,3,1220,4905,168,61,1,X,01,2015
1,0417,01,3,1220,43405,384,2058,1,X,01,2015
1,0417,03,3,1220,13995,6613,365,1,X,01,2015
1,0417,30,3,1220,460758,305,8248,1,X,01,2015
1,0417,83,3,1220,5707,109,722,2,X,01,2015
1,0417,84,3,1220,276742,1363,3190,1,X,01,2015
1,0417,84,3,1220,25031,216,187,2,X,01,2015
1,0417,85,3,1220,27493,166,1037,1,X,01,2015
1,0417,85,3,1220,98413,1027,295,2,X,01,2015
1,0417,88,3,1220,18129756,33914,4024,1,X,01,2015
1,0417,88,3,1220,2625,3,235,2,X,01,2015
1,0417,90,3,1220,226060,957,3191,1,X,01,2015
1,0417,90,3,1220,554361,1038,911,2,X,01,2015
1,04XX,01,3,2010,7020,24,0,1,0,01,2015
1,04XX,03,3,2010,27165,1778,0,1,0,01,2015
1,04XX,32,3,2010,43075,277,0,1,0,01,2015
1,04XX,37,3,2010,18758,277,0,1,0,01,2015
1,04XX,39,3,1220,5043,87,123,1,X,01,2015
1,04XX,42,3,1220,3653,889,18,2,X,01,2015
1,04XX,48,3,1220,8078,5276,31,1,X,01,2015
1,04XX,49,3,2010,4304,688,0,1,0,01,2015
1,04XX,66,3,1220,13467,489,693,2,X,01,2015
1,04XX,70,3,2010,165493,437,0,2,0,01,2015
1,04XX,76,3,2010,12370,19,0,1,0,01,2015
1,04XX,82,3,2010,33766,182,0,1,0,01,2015
1,04XX,83,3,2010,30622,591,0,1,0,01,2015
1,04XX,84,3,1220,6962,102,211,2,X,01,2015
1,04XX,84,3,2010,68938,334,0,1,0,01,2015
1,04XX,84,3,2010,48509,450,0,2,0,01,2015
1,04XX,85,3,2010,295154,329,0,1,0,01,2015
1,04XX,85,3,2010,593226,221,0,2,0,01,2015
1,04XX,88,3,1220,3660,1,71,1,X,01,2015
1,04XX,90,3,1220,21090,15,514,2,X,01,2015
1,04XX,90,3,2010,296986,375,0,1,0,01,2015
1,04XX,90,3,2010,124466,351,0,2,0,01,2015
1,04XX,94,3,1220,19254,214,70,1,X,01,2015
1,04XX,98,8,2010,2560,0,0,1,X,01,2015
1,0701,04,5,1220,645212,0,24572,1,X,01,2015
1,0701,05,5,1220,372059,0,12685,1,X,01,2015
1,0701,07,5,1220,209639,0,20286,1,X,01,2015
1,0701,07,5,1220,287253,0,26224,2,X,01,2015
1,0701,08,5,1220,170318,0,11614,1,X,01,2015
1,0701,08,5,1220,38765,0,3994,2,X,01,2015
1,0701,12,5,1220,222064,0,8350,1,X,01,2015
1,0701,13,5,1220,21203,0,732,1,X,01,2015
1,0701,19,5,1220,30972,0,2879,1,X,01,2015
1,0701,20,5,1220,445205,0,29168,1,X,01,2015
1,0701,21,5,1220,80841,0,2062,1,X,01,2015
1,0701,22,5,1220,7690,0,597,1,X,01,2015
1,0701,23,5,1220,351701,0,29391,1,X,01,2015
1,0701,24,5,1220,3307,0,56,1,X,01,2015
1,0701,25,5,1220,47116,0,1809,1,X,01,2015
1,0701,25,5,1220,3862,0,148,2,X,01,2015
1,0701,26,5,1220,360283,0,41383,1,X,01,2015
1,0701,27,5,1220,258206,0,5888,1,X,01,2015
1,0701,28,5,1220,26849,0,2669,1,X,01,2015
1,0701,28,5,1220,5682,0,145,2,X,01,2015
1,0701,29,5,1220,92098,0,2932,1,X,01,2015
1,0701,29,5,1220,35780,0,882,2,X,01,2015
1,0701,30,5,1220,7208,0,132,1,X,01,2015
1,0701,30,5,1220,40573,0,271,2,X,01,2015
1,0701,32,5,1220,117143,0,3089,1,X,01,2015
1,0701,32,5,1220,6693,0,235,2,X,01,2015
1,0701,33,5,1220,143536,0,2902,1,X,01,2015
1,0701,34,5,1220,40945,0,1880,1,X,01,2015
1,0701,35,5,1220,43290,0,1204,1,X,01,2015
1,0701,35,5,1220,5426,0,106,2,X,01,2015
1,0701,38,5,1220,44049,0,2817,1,X,01,2015
1,0701,39,5,1220,904429,0,28392,1,X,01,2015
1,0701,39,5,1220,115470,0,3111,2,X,01,2015
1,0701,40,5,1220,97304,0,3079,1,X,01,2015
1,0701,40,5,1220,33635,0,564,2,X,01,2015
1,0701,42,5,1220,19202,0,268,1,X,01,2015
1,0701,42,5,1220,105992,0,1976,2,X,01,2015
1,0701,44,5,1220,313748,0,16295,1,X,01,2015
1,0701,44,5,1220,13059,0,635,2,X,01,2015
1,0701,45,5,1220,3826,0,94,2,X,01,2015
1,0701,47,5,1220,31922,0,452,1,X,01,2015
1,0701,47,5,1220,12653,0,721,2,X,01,2015
1,0701,48,5,1220,995103,0,49742,1,X,01,2015
1,0701,49,5,1220,138611,0,5788,1,X,01,2015
1,0701,52,5,1220,7879,0,154,1,X,01,2015
1,0701,52,5,1220,5869,0,145,2,X,01,2015
1,0701,54,5,1220,248567,0,5090,1,X,01,2015
1,0701,54,5,1220,19635,0,426,2,X,01,2015
1,0701,55,5,1220,7612,0,164,1,X,01,2015
1,0701,56,5,1220,95959,0,7062,1,X,01,2015
1,0701,56,5,1220,380157,0,37671,2,X,01,2015
1,0701,58,5,1220,6245,0,122,1,X,01,2015
1,0701,59,5,1220,26580,0,571,1,X,01,2015
1,0701,60,5,1220,6635,0,198,1,X,01,2015
1,0701,61,5,1220,10283,0,319,1,X,01,2015
1,0701,61,5,1220,42838,0,1264,2,X,01,2015
1,0701,62,5,1220,4251,0,138,1,X,01,2015
1,0701,62,5,1220,19326,0,378,2,X,01,2015
1,0701,63,5,1220,3834,0,380,1,X,01,2015
1,0701,63,5,1220,5048,0,103,2,X,01,2015
1,0701,64,5,1220,50457,0,1122,1,X,01,2015
1,0701,64,5,1220,26828,0,198,2,X,01,2015
1,0701,65,5,1220,6078,0,9,1,X,01,2015
1,0701,65,5,1220,14936,0,351,2,X,01,2015
1,0701,68,5,1220,105482,0,2365,1,X,01,2015
1,0701,68,5,1220,5903,0,25,2,X,01,2015
1,0701,69,5,1220,3002,0,376,1,X,01,2015
1,0701,69,5,1220,5313,0,131,2,X,01,2015
1,0701,70,5,1220,2549869,0,89305,1,X,01,2015
1,0701,70,8,1220,43556,0,0,1,X,01,2015
1,0701,71,5,1220,3795,0,47,1,X,01,2015
1,0701,72,5,1220,335114,0,6007,1,X,01,2015
1,0701,72,5,1220,140096,0,4417,2,X,01,2015
1,0701,73,5,1220,555516,0,13351,1,X,01,2015
1,0701,73,5,1220,12550,0,759,2,X,01,2015
1,0701,74,5,1220,140003,0,1526,1,X,01,2015
1,0701,74,5,1220,48865,0,1167,2,X,01,2015
1,0701,75,5,1220,3641,0,163,1,X,01,2015
1,0701,76,5,1220,425523,0,9631,1,X,01,2015
1,0701,76,5,1220,9337,0,100,2,X,01,2015
1,0701,79,5,1220,10381,0,158,1,X,01,2015
1,0701,81,5,1220,162113,0,2728,1,X,01,2015
1,0701,81,5,1220,5884,0,103,2,X,01,2015
1,0701,82,5,1220,109378,0,539,1,X,01,2015
1,0701,82,5,1220,42365,0,50,2,X,01,2015
1,0701,83,5,1220,147902,0,4735,1,X,01,2015
1,0701,83,5,1220,43020,0,1092,2,X,01,2015
1,0701,84,5,1220,3395262,0,34326,1,X,01,2015
1,0701,84,5,1220,814633,0,21467,2,X,01,2015
1,0701,85,5,1220,1067248,0,22599,1,X,01,2015
1,0701,85,5,1220,878957,0,10733,2,X,01,2015
1,0701,85,8,1220,94636,0,2061,1,X,01,2015
1,0701,86,5,1220,12282,0,82,1,X,01,2015
1,0701,87,5,1220,427951,0,7636,1,X,01,2015
1,0701,87,5,1220,215924,0,3140,2,X,01,2015
1,0701,88,5,1220,15114,0,296,1,X,01,2015
1,0701,88,5,1220,10369,0,176,2,X,01,2015
1,0701,90,5,1220,606497,0,13871,1,X,01,2015
1,0701,90,5,1220,351464,0,5530,2,X,01,2015
1,0701,94,5,1220,330989,0,8623,1,X,01,2015
1,0701,94,5,1220,88469,0,2142,2,X,01,2015
1,0701,95,5,1220,15705,0,574,1,X,01,2015
1,0701,95,5,1220,190158,0,6404,2,X,01,2015
1,0701,96,5,1220,11387,0,559,1,X,01,2015
1,0701,96,5,1220,106712,0,9565,2,X,01,2015
1,0701,98,5,1220,13790,0,299,2,X,01,2015
1,0701,98,8,1220,23727,0,2062,1,X,01,2015
1,0704,07,5,1220,7000,0,269,2,X,01,2015
1,0704,09,5,1220,286293,0,5366,1,X,01,2015
1,0704,12,5,1220,11117,0,0,1,X,01,2015
1,0704,13,5,1220,5407,0,92,2,X,01,2015
1,0704,15,5,1220,14155,0,164,2,X,01,2015
1,0704,18,5,1220,127848,0,2425,1,X,01,2015
1,0704,19,5,1220,26661,0,723,1,X,01,2015
1,0704,20,5,1220,4767,0,790,1,X,01,2015
1,0704,21,5,1220,32995,0,4063,1,X,01,2015
1,0704,22,5,1220,10893,0,81,1,X,01,2015
1,0704,23,5,1220,254139,0,30801,1,X,01,2015
1,0704,25,5,1220,10705,0,733,1,X,01,2015
1,0704,26,5,1220,18476,0,2179,1,X,01,2015
1,0704,27,5,1220,101919,0,6615,1,X,01,2015
1,0704,28,5,1220,8559,0,1280,1,X,01,2015
1,0704,29,5,1220,5313,0,131,1,X,01,2015
1,0704,34,5,1220,93958,0,1551,1,X,01,2015
1,0704,35,5,1220,658591,0,20772,1,X,01,2015
1,0704,38,5,1220,442171,0,34848,1,X,01,2015
1,0704,39,5,1220,327340,0,9846,1,X,01,2015
1,0704,39,5,1220,2993,0,67,2,X,01,2015
1,0704,40,5,1220,4737,0,63,1,X,01,2015
1,0704,44,5,1220,277478,0,16176,1,X,01,2015
1,0704,44,5,1220,5568,0,589,2,X,01,2015
1,0704,47,5,1220,168922,0,8315,1,X,01,2015
1,0704,48,5,1220,752096,0,31664,1,X,01,2015
1,0704,48,5,1220,16260,0,252,2,X,01,2015
1,0704,49,5,1220,28036,0,337,1,X,01,2015
1,0704,54,5,1220,31894,0,92,1,X,01,2015
1,0704,54,5,1220,4069,0,92,2,X,01,2015
1,0704,60,5,1220,52498,0,519,1,X,01,2015
1,0704,63,5,1220,7151,0,140,1,X,01,2015
1,0704,68,5,1220,43916,0,3651,1,X,01,2015
1,0704,69,5,1220,7639,0,148,1,X,01,2015
1,0704,69,5,1220,4495,0,92,2,X,01,2015
1,0704,70,5,1220,30754,0,623,1,X,01,2015
1,0704,72,5,1220,185164,0,7533,1,X,01,2015
1,0704,73,5,1220,136256,0,4607,1,X,01,2015
1,0704,73,5,1220,16104,0,374,2,X,01,2015
1,0704,74,5,1220,4896675,0,2132,1,X,01,2015
1,0704,74,5,1220,2595,0,9,2,X,01,2015
1,0704,76,5,1220,653937,0,10759,1,X,01,2015
1,0704,76,5,1220,3963,0,56,2,X,01,2015
1,0704,82,5,1220,4924,0,9,1,X,01,2015
1,0704,82,5,1220,19500,0,207,2,X,01,2015
1,0704,84,5,1220,789281,0,11392,1,X,01,2015
1,0704,84,5,1220,221468,0,2555,2,X,01,2015
1,0704,85,5,1220,534596,0,2636,1,X,01,2015
1,0704,85,5,1220,310350,0,4685,2,X,01,2015
1,0704,87,5,1220,150122,0,1435,1,X,01,2015
1,0704,90,5,1220,40772,0,893,1,X,01,2015
1,0704,90,5,1220,143089,0,3524,2,X,01,2015
1,0704,92,5,1220,40730,0,2725,2,X,01,2015
1,0704,94,5,1220,98351,0,2185,1,X,01,2015
1,0704,95,5,1220,216414,0,1263,1,X,01,2015
1,0704,95,5,1220,15042,0,542,2,X,01,2015
1,0704,96,5,1220,5876,0,119,2,X,01,2015
1,0706,28,8,1220,24032,0,3595,1,X,01,2015
1,0708,01,5,1220,639938,0,9653,1,X,01,2015
1,0708,02,5,1220,4403680,0,113972,1,X,01,2015
1,0708,03,5,1220,556013,0,7943,1,X,01,2015
1,0708,03,5,1220,1255183,0,18570,2,X,01,2015
1,0708,04,5,1220,1652607,0,31400,1,X,01,2015
1,0708,05,5,1220,8055,0,783,1,X,01,2015
1,0708,06,5,1220,109735,0,8059,1,X,01,2015
1,0708,07,5,1220,3639889,0,257679,1,X,01,2015
1,0708,07,5,1220,1289805,0,66411,2,X,01,2015
1,0708,08,5,1220,3782062,0,143167,1,X,01,2015
1,0708,08,5,1220,4371763,0,217219,2,X,01,2015
1,0708,09,5,1220,7238271,0,237279,1,X,01,2015
1,0708,09,5,1220,199487,0,4582,2,X,01,2015
1,0708,10,5,1220,193506,0,3712,1,X,01,2015
1,0708,11,5,1220,49900,0,2387,1,X,01,2015
1,0708,11,5,1220,6273,0,157,2,X,01,2015
1,0708,12,5,1220,2852179,0,287069,1,X,01,2015
1,0708,12,5,1220,57735,0,1477,2,X,01,2015
1,0708,13,5,1220,8915,0,138,1,X,01,2015
1,0708,13,5,1220,9913,0,154,2,X,01,2015
1,0708,15,5,1220,444636,0,21790,1,X,01,2015
1,0708,15,5,1220,201805,0,15081,2,X,01,2015
1,0708,16,5,1220,586063,0,17463,1,X,01,2015
1,0708,17,5,1220,618541,0,38569,1,X,01,2015
1,0708,18,5,1220,1883151,0,116295,1,X,01,2015
1,0708,18,5,1220,712780,0,22914,2,X,01,2015
1,0708,19,5,1220,4139525,0,201115,1,X,01,2015
1,0708,19,5,1220,9827,0,159,2,X,01,2015
1,0708,19,8,1220,53774,0,3712,1,X,01,2015
1,0708,20,5,1220,2752925,0,146382,1,X,01,2015
1,0708,20,5,1220,2249935,0,40764,2,X,01,2015
1,0708,21,5,1220,2864626,0,162253,1,X,01,2015
1,0708,21,8,1220,12138,0,1648,1,X,01,2015
