TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
2,MD,3604,6,,XO,1220,54037,85675,800,,0,01,2015
2,MD,3604,6,,XS,1220,274038,1709224,3500,,0,01,2015
2,MD,3613,5,,XO,1220,203256,1210,92,,0,01,2015
2,MD,3801,5,,,2010,1015695,312834,26089,,0,01,2015
2,MD,3801,5,,XB,1220,18097,8048,341,,0,01,2015
2,MD,3801,5,,XO,1220,2144468,707879,31399,,0,01,2015
2,MD,3801,5,,XO,1220,149782,18865,1954,,1,01,2015
2,MD,3801,5,,XQ,1220,191155,68486,2202,,0,01,2015
2,MD,3802,5,,XO,1220,1322870,279689,17635,,0,01,2015
2,MD,3802,5,,XQ,1220,230049,12688,1548,,0,01,2015
2,MD,3802,6,,XO,1220,140888,87782,500,,0,01,2015
2,MD,3802,6,,XO,1220,948351,2705691,13000,,1,01,2015
2,MD,3802,6,,XQ,1220,219119,90220,1137,,0,01,2015
2,MD,3803,5,,XO,1220,218290,159303,1753,,0,01,2015
2,MD,3807,5,,XO,1220,15128,229,45,,0,01,2015
2,MD,39XX,5,,XO,1220,40000,408,250,,0,01,2015
2,MD,4101,3,,XA,1220,15331,1261,562,,0,01,2015
2,MD,4101,3,,XC,1220,240037,708,1272,,0,01,2015
2,MD,4101,3,,XO,1220,1803103,7702,31937,,0,01,2015
2,MD,4101,3,,XQ,1220,454351,3478,12668,,0,01,2015
2,MD,4103,5,,XC,1220,14275,34,34,,0,01,2015
2,MD,41XX,3,,,2010,970881,4566,27470,,0,01,2015
2,MD,52XX,3,,,2010,113393,7835,10052,,0,01,2015
2,MD,54XX,3,,,2010,81382,1741,2112,,0,01,2015
2,MD,54XX,3,,XA,1220,9295,15,200,,0,01,2015
2,MD,54XX,3,,XO,1220,57386,124,1103,,0,01,2015
2,MD,54XX,3,,XQ,1220,26260,53,667,,0,01,2015
2,MD,54XX,5,,XO,1220,97108,123,2865,,0,01,2015
2,MD,55XX,3,,XO,1220,7429,1,2,,0,01,2015
2,ME,0101,1,,XN,1220,5388,96,64,,1,01,2015
2,ME,0101,1,,XQ,1220,1079492,1974951,114547,,0,01,2015
2,ME,0101,5,,XO,1220,3000,45,200,,0,01,2015
2,ME,0103,5,,XB,1220,494839,32822,540,,0,01,2015
2,ME,0103,5,,XN,1220,75900,6243,249,,0,01,2015
2,ME,0104,5,,XB,1220,9933,10098,93,,0,01,2015
2,ME,0104,5,,XC,1220,266,47,1,,0,01,2015
2,ME,0104,5,,XN,1220,307362,338720,5464,,0,01,2015
2,ME,0104,5,,XO,1220,3117935,1011898,11859,,0,01,2015
2,ME,0104,5,,XQ,1220,15168292,28287121,334747,,0,01,2015
2,ME,0104,5,,XQ,1220,29534,54480,400,,1,01,2015
2,ME,0104,6,,XA,1220,212953,419437,20500,,0,01,2015
2,ME,0104,6,,XO,1220,845182,2299695,35800,,0,01,2015
2,ME,0104,6,,XO,1220,88290,1859131,8000,,1,01,2015
2,ME,0104,6,,XQ,1220,1002393,1807222,9300,,0,01,2015
2,ME,0104,6,,XQ,1220,34058,702696,3000,,1,01,2015
2,ME,0105,5,,XB,1220,98882,40533,1530,,0,01,2015
2,ME,0105,6,,XB,1220,2855776,4062611,13812,,0,01,2015
2,ME,0105,6,,XN,1220,54091,282622,550,,0,01,2015
2,ME,0106,5,,XB,1220,4444991,4399169,84723,,0,01,2015
2,ME,0106,5,,XC,1220,14960,671,88,,0,01,2015
2,ME,0106,5,,XN,1220,1675412,776801,17980,,0,01,2015
2,ME,0106,5,,XO,1220,1073338,1461931,30297,,0,01,2015
2,ME,0106,5,,XO,1220,15300,48944,270,,1,01,2015
2,ME,0106,5,,XP,1220,1324088,272345,9916,,0,01,2015
2,ME,0106,5,,XQ,1220,1018860,2075348,27230,,0,01,2015
2,ME,0106,5,,XW,1220,14433,7160,286,,0,01,2015
2,ME,0107,5,,XB,1220,814848,992433,5300,,0,01,2015
2,ME,0107,5,,XM,1220,169620,188179,1000,,0,01,2015
2,ME,0107,5,,XO,1220,40983,142807,2024,,0,01,2015
2,ME,0107,5,,XP,1220,112420,58396,2132,,0,01,2015
2,ME,0108,5,,XB,1220,1734915,3074163,13996,,0,01,2015
2,ME,0108,5,,XO,1220,138924,128536,1568,,0,01,2015
2,ME,0108,5,,XQ,1220,2136336,3365510,120312,,0,01,2015
2,ME,0108,6,,XA,1220,121980,348050,1500,,1,01,2015
2,ME,0108,6,,XB,1220,143933,2715725,5550,,0,01,2015
2,ME,0108,6,,XC,1220,14991,87997,101,,0,01,2015
2,ME,0108,6,,XO,1220,552197,767591,11864,,0,01,2015
2,ME,0109,5,,XB,1220,329710,877324,15710,,0,01,2015
2,ME,0109,5,,XB,1220,169258,251794,8461,,1,01,2015
2,ME,0109,5,,XC,1220,995640,1343845,49786,,0,01,2015
2,ME,0109,5,,XC,1220,18960,26917,948,,1,01,2015
2,ME,0109,5,,XO,1220,49246,30703,5212,,0,01,2015
2,ME,0109,5,,XQ,1220,1061420,1265555,38235,,0,01,2015
2,ME,0109,7,,XB,1220,4218201,107607952,210591,,0,01,2015
2,ME,0110,5,,XB,1220,108861,108299,840,,0,01,2015
2,ME,0110,5,,XQ,1220,1032173,1704853,63674,,0,01,2015
2,ME,0115,5,,XB,1220,13068590,4337402,45034,,0,01,2015
2,ME,0115,5,,XN,1220,16989369,3407736,65283,,0,01,2015
2,ME,0115,5,,XN,1220,25635,20412,100,,1,01,2015
2,ME,0115,5,,XO,1220,931470,307383,6363,,0,01,2015
2,ME,0115,5,,XO,1220,8220,29366,270,,1,01,2015
2,ME,0115,5,,XP,1220,631762,158153,3880,,0,01,2015
2,ME,0115,5,,XQ,1220,21157,83621,900,,0,01,2015
2,ME,0115,5,,XW,1220,91850,31009,727,,0,01,2015
2,ME,0115,8,,XB,1220,9575955,0,0,,0,01,2015
2,ME,0127,5,,XB,1220,99582,107941,628,,0,01,2015
2,ME,0127,5,,XN,1220,11968,16969,121,,0,01,2015
2,ME,01XX,5,,,2010,11637,743,233,,0,01,2015
2,ME,0206,5,,XQ,1220,52436,51843,2,,0,01,2015
2,ME,0209,5,,XA,1220,2812,6098,162,,0,01,2015
2,ME,0209,5,,XB,1220,14347,41834,3051,,0,01,2015
2,ME,0209,5,,XC,1220,81501,124797,500,,0,01,2015
2,ME,0209,5,,XM,1220,78169,95691,999,,0,01,2015
2,ME,0209,5,,XO,1220,2772332,3001665,40863,,0,01,2015
2,ME,0209,5,,XO,1220,44388,19064,852,,1,01,2015
2,ME,0209,5,,XQ,1220,5134374,6386719,122097,,0,01,2015
2,ME,0209,5,,XQ,1220,3616,22600,100,,1,01,2015
2,ME,0211,5,,XA,1220,88337,310356,1719,,0,01,2015
2,ME,0211,5,,XC,1220,87765,400065,15,,0,01,2015
2,ME,0211,5,,XN,1220,26114,34,200,,0,01,2015
2,ME,0211,5,,XO,1220,147609,76647,935,,0,01,2015
2,ME,0211,5,,XQ,1220,1695689,1326734,36543,,0,01,2015
2,ME,0211,6,,XA,1220,3422606,12673690,129200,,0,01,2015
2,ME,0211,6,,XA,1220,68951,85020,400,,1,01,2015
2,ME,0211,6,,XC,1220,1721869,2630774,109900,,0,01,2015
2,ME,0211,6,,XM,1220,443182,701240,11500,,0,01,2015
2,ME,0211,6,,XO,1220,3559876,10719087,108102,,0,01,2015
2,ME,0211,6,,XQ,1220,3288390,5460937,43620,,0,01,2015
2,ME,0211,6,,XQ,1220,2736664,6549721,66597,,1,01,2015
2,ME,0211,6,,XS,1220,313609,955184,30000,,0,01,2015
2,ME,0212,5,,XM,1220,77705,4866,100,,0,01,2015
2,ME,0212,5,,XO,1220,308052,550320,2954,,0,01,2015
2,ME,0212,5,,XQ,1220,700589,449199,5543,,0,01,2015
2,ME,02XX,5,,,2010,32605,13652,239,,0,01,2015
2,ME,0417,3,,XQ,1220,70306,70,171,,0,01,2015
2,ME,04XX,1,,,2010,6561,27,65,,1,01,2015
2,ME,04XX,3,,,2010,2207,101,202,,0,01,2015
2,ME,0701,5,,XO,1220,132094,14885,955,,0,01,2015
2,ME,0704,5,,XO,1220,38000,6350,1,,0,01,2015
2,ME,0708,5,,XO,1220,149139,52128,1284,,0,01,2015
2,ME,0708,5,,XQ,1220,113312,19092,1965,,0,01,2015
2,ME,0712,5,,,2010,13109,1190,246,,0,01,2015
2,ME,0712,5,,XB,1220,1121,22,40,,0,01,2015
2,ME,0712,5,,XC,1220,13153,168,249,,0,01,2015
2,ME,0712,5,,XN,1220,5269,49,94,,0,01,2015
2,ME,0712,5,,XO,1220,136462,84354,2082,,0,01,2015
2,ME,0712,5,,XO,1220,2698,2122,200,,1,01,2015
2,ME,0712,5,,XQ,1220,1254068,389848,20316,,0,01,2015
2,ME,0712,6,,XA,1220,373697,931135,2200,,0,01,2015
2,ME,0712,6,,XM,1220,119569,341468,800,,0,01,2015
2,ME,0712,6,,XQ,1220,427746,783418,4000,,0,01,2015
2,ME,0712,6,,XQ,1220,2037999,3822581,19498,,1,01,2015
2,ME,0712,6,,XS,1220,79919,173697,2500,,0,01,2015
2,ME,0712,8,,XQ,1220,11187387,0,0,,0,01,2015
2,ME,0715,6,,XQ,1220,33686,65522,336,,0,01,2015
2,ME,0715,6,,XQ,1220,29975,58762,2501,,1,01,2015
2,ME,07XX,5,,,2010,5400,70,22,,0,01,2015
2,ME,0901,5,,,2010,7326,291,25,,0,01,2015
2,ME,0901,5,,XA,1220,4940,2022,266,,0,01,2015
2,ME,0901,5,,XC,1220,29076,566,277,,0,01,2015
2,ME,0901,5,,XM,1220,66195,22640,438,,0,01,2015
2,ME,0901,5,,XO,1220,25288436,1269198,51116,,0,01,2015
2,ME,0901,5,,XQ,1220,51766,4559,685,,0,01,2015
2,ME,0901,6,,XO,1220,1178303,2867434,40856,,0,01,2015
2,ME,1012,3,,XO,1220,7494,5,450,,0,01,2015
2,ME,18XX,1,,,2010,1030327,58334,10800,,1,01,2015
2,ME,20XX,3,,XA,1220,1261,5,0,,0,01,2015
2,ME,20XX,3,,XC,1220,14971,283,2325,,0,01,2015
2,ME,20XX,3,,XN,1220,6600,26,461,,0,01,2015
2,ME,20XX,3,,XO,1220,749853,422,8652,,0,01,2015
2,ME,20XX,3,,XQ,1220,1415510,603,15014,,0,01,2015
2,ME,2303,6,,,2010,55258,6186,600,,0,01,2015
2,ME,2304,5,,,2010,1696841,245273,19038,,0,01,2015
2,ME,2305,5,,,2010,408900,1155190,23165,,0,01,2015
2,ME,2506,5,,,2010,336576,59820,2355,,0,01,2015
2,ME,3004,5,,XC,1220,304307,68345,2414,,0,01,2015
2,ME,3004,5,,XO,1220,213220,16,2,,0,01,2015
2,ME,3009,5,,XC,1220,86758,6136,364,,0,01,2015
2,ME,3029,5,,XC,1220,22828,895,474,,0,01,2015
2,ME,30XX,5,,,2010,29200,79,156,,0,01,2015
2,ME,3401,5,,XA,1220,12746,831,341,,0,01,2015
2,ME,3401,5,,XM,1220,24918,2641,184,,0,01,2015
2,ME,3403,5,,XA,1220,4935,3856,200,,0,01,2015
2,ME,3403,5,,XC,1220,55095,4538,150,,0,01,2015
2,ME,3403,5,,XS,1220,63279,3855,250,,0,01,2015
2,ME,3403,6,,XC,1220,25735,16815,491,,0,01,2015
2,ME,3426,5,,XS,1220,16544,14515,77,,0,01,2015
2,ME,3613,5,,XO,1220,15056,19532,363,,0,01,2015
2,ME,3801,5,,XN,1220,11898,114,34,,0,01,2015
2,ME,3801,5,,XO,1220,128909,5729,2216,,0,01,2015
2,ME,3802,5,,XO,1220,158490,24363,1858,,0,01,2015
2,ME,3802,5,,XQ,1220,52368,7903,150,,0,01,2015
2,ME,4101,3,,XC,1220,16980,283,88,,0,01,2015
2,ME,4101,3,,XN,1220,11736,10,77,,0,01,2015
2,ME,4101,3,,XO,1220,65071,256,3281,,0,01,2015
2,ME,4101,3,,XP,1220,2823,94,9,,0,01,2015
2,ME,4101,3,,XQ,1220,9179,35,263,,0,01,2015
2,ME,41XX,3,,,2010,8249,115,738,,0,01,2015
2,ME,52XX,1,,XP,1220,102123,206752,28856,,1,01,2015
2,MI,0104,5,,XQ,1220,43376,12852,250,,0,01,2015
2,MI,0106,5,,XN,1220,367221,95276,2272,,0,01,2015
2,MI,0115,5,,XA,1220,3000,205,200,,0,01,2015
2,MI,0115,5,,XB,1220,74374,137954,345,,0,01,2015
2,MI,0115,5,,XN,1220,295395,55697,981,,0,01,2015
2,MI,0115,5,,XO,1220,3583,622,100,,0,01,2015
2,MI,0115,5,,XW,1220,156376,15820,621,,0,01,2015
2,MI,0209,5,,XO,1220,61300,9773,300,,0,01,2015
2,MI,0209,5,,XQ,1220,55000,22680,1,,0,01,2015
2,MI,0211,5,,XN,1220,19293,22,200,,0,01,2015
2,MI,0211,5,,XQ,1220,84252,8513,2382,,0,01,2015
2,MI,0212,5,,XO,1220,9750,597,26,,0,01,2015
2,MI,0212,5,,XQ,1220,243214,21785,1808,,0,01,2015
2,MI,0212,6,,XC,1220,39631,89103,3495,,0,01,2015
2,MI,04XX,3,,XO,1220,20213,9,111,,0,01,2015
2,MI,04XX,3,,XQ,1220,11767,2,89,,0,01,2015
2,MI,0701,5,,XO,1220,386771,77765,4110,,0,01,2015
2,MI,0701,5,,XQ,1220,12217,20710,200,,0,01,2015
2,MI,0704,5,,XO,1220,3000,2,250,,0,01,2015
2,MI,0708,5,,XA,1220,2392,3084,100,,0,01,2015
2,MI,0708,5,,XN,1220,83515,18902,1131,,0,01,2015
2,MI,0708,5,,XO,1220,485298,229810,5688,,0,01,2015
2,MI,0708,5,,XQ,1220,793384,184143,10963,,0,01,2015
2,MI,0712,5,,,2010,23585,3393,403,,0,01,2015
2,MI,0712,5,,XB,1220,1988,40,197,,0,01,2015
2,MI,0712,5,,XN,1220,17702,125,212,,0,01,2015
2,MI,0712,5,,XO,1220,660498,77225,5847,,0,01,2015
2,MI,0712,5,,XQ,1220,3015120,249464,27067,,0,01,2015
2,MI,0715,6,,XQ,1220,619327,967755,8734,,0,01,2015
2,MI,0715,6,,XQ,1220,89997,583686,2865,,1,01,2015
2,MI,07XX,5,,,2010,5600,3175,43,,0,01,2015
2,MI,0901,3,,XO,1220,7162,13,101,,0,01,2015
2,MI,0901,5,,,2010,213939,20522,6291,,0,01,2015
2,MI,0901,5,,XA,1220,58400,3856,500,,0,01,2015
2,MI,0901,5,,XC,1220,5599,2874,92,,0,01,2015
2,MI,0901,5,,XO,1220,200949783,21094102,938933,,0,01,2015
2,MI,0901,5,,XO,1220,14305,19418,200,,1,01,2015
2,MI,0901,5,,XQ,1220,2564457,67331,7254,,0,01,2015
2,MI,0901,6,,XC,1220,42108,89161,3311,,0,01,2015
2,MI,0901,6,,XO,1220,14916017,1481431,14627,,0,01,2015
2,MI,0901,6,,XO,1220,73408028,8782199,75001,,1,01,2015
2,MI,0901,8,,XO,1220,18535062,0,0,,0,01,2015
2,MI,1003,1,,,2010,30643,6409,3138,,1,01,2015
2,MI,1012,3,,XO,1220,18189,5,451,,0,01,2015
2,MI,13XX,1,,,2010,39409968,5076532,600,,0,01,2015
2,MI,14XX,5,,XO,1220,2456,363,363,,0,01,2015
2,MI,17XX,3,,,2010,10355,297,1,,0,01,2015
2,MI,18XX,1,,,2010,20387519,2447652,715,,0,01,2015
2,MI,18XX,1,,XO,1220,260346,30488,165,,0,01,2015
2,MI,20XX,3,,,2010,12192414,258933,472568,,0,01,2015
2,MI,20XX,3,,XA,1220,54823,115,2942,,0,01,2015
2,MI,20XX,3,,XB,1220,50327,119,2750,,0,01,2015
2,MI,20XX,3,,XC,1220,496324,2735,23496,,0,01,2015
2,MI,20XX,3,,XM,1220,105245,350,4325,,0,01,2015
2,MI,20XX,3,,XN,1220,2828,18,450,,0,01,2015
2,MI,20XX,3,,XO,1220,6928180,27007,152728,,0,01,2015
2,MI,20XX,3,,XP,1220,338997,419,9552,,0,01,2015
2,MI,20XX,3,,XQ,1220,9673762,28741,90486,,0,01,2015
2,MI,20XX,3,,XS,1220,7300,7,450,,0,01,2015
2,MI,20XX,3,,XW,1220,5417,35,450,,0,01,2015
2,MI,2301,3,,,2010,3624,14,200,,0,01,2015
2,MI,2301,5,,,2010,55092968,7011081,149715,,0,01,2015
2,MI,2302,5,,,2010,33755923,3103764,157034,,0,01,2015
2,MI,2303,5,,,2010,52215940,7098426,89183,,0,01,2015
2,MI,2303,6,,,2010,377508016,64383122,1615842,,0,01,2015
2,MI,2303,6,,,2010,129113060,19699879,146089,,1,01,2015
2,MI,2304,3,,,2010,153479,20195,61438,,0,01,2015
2,MI,2304,5,,,2010,605463674,81534726,7112730,,0,01,2015
2,MI,2304,6,,,2010,374816815,41696051,3854535,,0,01,2015
2,MI,2304,6,,,2010,297023261,39916921,815382,,1,01,2015
2,MI,2305,5,,,2010,119403692,13045032,589635,,0,01,2015
2,MI,2305,5,,,2010,257918,195059,10500,,1,01,2015
2,MI,2309,5,,,2010,24640,8800,1200,,0,01,2015
2,MI,23XX,3,,XO,1220,7924,7,450,,0,01,2015
2,MI,23XX,5,,XO,1220,532736,70432,1615,,0,01,2015
2,MI,23XX,6,,XO,1220,9142,336,124,,0,01,2015
2,MI,2402,3,,,2010,1176153,8487,6265,,0,01,2015
2,MI,2402,5,,,2010,243168096,18278427,429387,,0,01,2015
2,MI,2402,5,,,2010,3395766,583453,5222,,1,01,2015
2,MI,2402,6,,,2010,52800843,7723600,209275,,0,01,2015
2,MI,2402,6,,,2010,61901981,9158607,68392,,1,01,2015
2,MI,2408,5,,,2010,26963993,1176626,11038,,0,01,2015
2,MI,24XX,5,,XO,1220,2004,278,168,,0,01,2015
2,MI,2505,5,,,2010,56677,4028,873,,0,01,2015
2,MI,2506,5,,,2010,10445827,2641465,44623,,0,01,2015
2,MI,2507,5,,,2010,3909276,730789,5876,,0,01,2015
2,MI,25XX,5,,XO,1220,68419,3521,72,,0,01,2015
2,MI,2604,5,,,2010,46279467,4263030,313878,,0,01,2015
2,MI,2604,6,,,2010,299604454,24737564,633715,,0,01,2015
2,MI,2604,6,,,2010,3089713,807852,8343,,1,01,2015
2,MI,2704,1,,,2010,934,12,3,,1,01,2015
2,MI,2704,1,,XO,1220,2794,180,2,,1,01,2015
2,MI,27XX,3,,XC,1220,20838,162,102,,0,01,2015
2,MI,27XX,3,,XO,1220,4451,7,25,,0,01,2015
2,MI,28XX,3,,XQ,1220,49000,92,1600,,0,01,2015
2,MI,29XX,3,,,2010,15000,426,75,,0,01,2015
2,MI,3004,5,,XC,1220,1817330,137836,22705,,0,01,2015
2,MI,3004,5,,XM,1220,256,2,2,,0,01,2015
2,MI,3004,5,,XO,1220,307446,65923,4569,,0,01,2015
2,MI,3004,6,,XA,1220,1954546,1176320,5200,,1,01,2015
2,MI,3004,6,,XC,1220,219131,246652,6262,,0,01,2015
2,MI,3009,5,,XC,1220,125818,55769,840,,0,01,2015
2,MI,3009,5,,XO,1220,71827,19945,1700,,0,01,2015
2,MI,3015,6,,XC,1220,186661,82785,250,,0,01,2015
2,MI,3016,6,,XC,1220,45214,90127,1000,,0,01,2015
2,MI,3019,5,,XC,1220,12581,431,88,,0,01,2015
2,MI,3029,5,,XC,1220,87428,603,1813,,0,01,2015
2,MI,3029,5,,XO,1220,11409,82,193,,0,01,2015
2,MI,30XX,1,,,2010,8648018,1333338,402,,0,01,2015
2,MI,30XX,5,,,2010,15873,3255,431,,0,01,2015
2,MI,3126,1,,XA,1220,78676,80000,15050,,0,01,2015
2,MI,3126,3,,XC,1220,4000,6,450,,0,01,2015
2,MI,3126,3,,XO,1220,3000,3,386,,0,01,2015
2,MI,3126,3,,XQ,1220,99300,123,3650,,0,01,2015
2,MI,3301,5,,XO,1220,164297,39184,2301,,0,01,2015
2,MI,3302,5,,XC,1220,23934,21550,50,,0,01,2015
2,MI,3302,5,,XO,1220,2964,34,100,,0,01,2015
2,MI,3303,5,,XO,1220,6400,221,55,,0,01,2015
2,MI,3310,5,,XA,1220,3546478,712046,9359,,0,01,2015
2,MI,3310,5,,XM,1220,318320,88068,500,,0,01,2015
2,MI,3310,5,,XO,1220,311979,62624,4216,,0,01,2015
2,MI,3310,5,,XS,1220,10109,26568,50,,0,01,2015
2,MI,3318,5,,XC,1220,22338,20738,50,,0,01,2015
2,MI,33XX,5,,,2010,13798,3265,212,,0,01,2015
2,MI,3401,5,,XA,1220,1505387,1131733,26404,,0,01,2015
2,MI,3401,5,,XC,1220,203440,53036,6337,,0,01,2015
2,MI,3401,5,,XM,1220,7330452,4923523,48559,,0,01,2015
2,MI,3401,5,,XO,1220,2127468,410451,33352,,0,01,2015
2,MI,3401,5,,XO,1220,9540,4808,100,,1,01,2015
2,MI,3401,5,,XQ,1220,8662,2633,292,,0,01,2015
2,MI,3401,5,,XS,1220,1211977,776061,11754,,0,01,2015
2,MI,3401,5,,XY,1220,1200,69,24,,0,01,2015
2,MI,3401,6,,XA,1220,693899,445300,2000,,1,01,2015
2,MI,3401,6,,XM,1220,1932573,4186586,11713,,0,01,2015
2,MI,3401,6,,XM,1220,68786,86183,1,,1,01,2015
2,MI,3401,6,,XO,1220,155566,465115,1800,,0,01,2015
2,MI,3401,6,,XS,1220,1723560,5023087,49900,,0,01,2015
2,MI,3403,5,,XA,1220,881036,543690,10267,,0,01,2015
2,MI,3403,5,,XC,1220,58883,41912,1779,,0,01,2015
2,MI,3403,5,,XM,1220,82453,17810,100,,0,01,2015
2,MI,3403,5,,XO,1220,543487,61565,1712,,0,01,2015
2,MI,3403,5,,XS,1220,302665,184856,6417,,0,01,2015
2,MI,3403,6,,XA,1220,983206,593100,6099,,0,01,2015
2,MI,3403,6,,XA,1220,8450106,5877275,34701,,1,01,2015
2,MI,3403,6,,XC,1220,1265804,1638629,30430,,0,01,2015
2,MI,3403,6,,XC,1220,205322,125958,4454,,1,01,2015
2,MI,3403,6,,XO,1220,2634,203,14,,0,01,2015
2,MI,3403,6,,XO,1220,20855,3614,1100,,1,01,2015
2,MI,3403,6,,XS,1220,2336867,6388120,63004,,0,01,2015
2,MI,3404,7,,XA,1220,38027380,96687856,1500,,0,01,2015
2,MI,3411,5,,XO,1220,10981,4355,250,,0,01,2015
2,MI,3422,5,,XS,1220,82305,18840,500,,0,01,2015
2,MI,3423,5,,XB,1220,2708,19958,250,,0,01,2015
2,MI,3423,5,,XM,1220,103849,242597,354,,0,01,2015
2,MI,3423,5,,XS,1220,82020,12204,1178,,0,01,2015
2,MI,3426,5,,XA,1220,12309,19278,51,,0,01,2015
2,MI,3426,5,,XM,1220,25021,101498,105,,0,01,2015
2,MI,3426,5,,XO,1220,262048,68486,1102,,0,01,2015
2,MI,3426,5,,XS,1220,291385,337925,1700,,0,01,2015
2,MI,34XX,5,,,2010,10768,175,212,,0,01,2015
2,MI,34XX,6,,,2010,243426,18257,200,,0,01,2015
2,MI,3604,5,,XO,1220,143965,274888,1851,,0,01,2015
2,MI,3604,6,,XA,1220,3515186,9525645,117823,,0,01,2015
2,MI,3604,6,,XA,1220,17753350,10842070,49200,,1,01,2015
2,MI,3604,6,,XC,1220,5130339,6687104,277250,,0,01,2015
2,MI,3604,6,,XM,1220,1240940,2220219,31450,,0,01,2015
2,MI,3604,6,,XN,1220,203518,56234,2100,,0,01,2015
2,MI,3604,6,,XO,1220,1053097,2501772,45317,,0,01,2015
2,MI,3604,6,,XO,1220,7358,3832,500,,1,01,2015
2,MI,3604,6,,XS,1220,518901,2723242,9100,,0,01,2015
2,MI,3613,5,,XO,1220,133091,187626,5797,,0,01,2015
2,MI,3801,1,,,2010,2024,391,98,,1,01,2015
2,MI,3801,1,,XO,1220,6342536,123593436,84288,,0,01,2015
2,MI,3801,1,,XQ,1220,2378675,5604927,500,,0,01,2015
2,MI,3801,5,,,2010,5039660,1268205,73963,,0,01,2015
2,MI,3801,5,,XA,1220,770070,1397529,6096,,0,01,2015
2,MI,3801,5,,XB,1220,295060,158003,3890,,0,01,2015
2,MI,3801,5,,XC,1220,180945,48017,2580,,0,01,2015
2,MI,3801,5,,XC,1220,83160,38320,4,,1,01,2015
2,MI,3801,5,,XM,1220,4396,2644,27,,0,01,2015
2,MI,3801,5,,XN,1220,12482142,2106855,15041,,0,01,2015
2,MI,3801,5,,XO,1220,1196213138,285329415,11411215,,0,01,2015
2,MI,3801,5,,XO,1220,509582,193789,47605,,1,01,2015
2,MI,3801,5,,XP,1220,512276,682913,14174,,0,01,2015
2,MI,3801,5,,XQ,1220,38813476,16300713,565944,,0,01,2015
2,MI,3801,5,,XQ,1220,85813,68253,5000,,1,01,2015
2,MI,3801,5,,XS,1220,52485,55985,1146,,0,01,2015
2,MI,3801,5,,XW,1220,34612,20208,2100,,0,01,2015
2,MI,3801,6,,XO,1220,80836425,8505085,571637,,0,01,2015
2,MI,3801,6,,XO,1220,279304706,29724729,272825,,1,01,2015
2,MI,3801,6,,XQ,1220,2458568,5481689,55133,,0,01,2015
2,MI,3801,6,,XQ,1220,22662,85945,598,,1,01,2015
2,MI,3801,7,,XA,1220,9069101,0,1355153,,0,01,2015
2,MI,3801,8,,,2010,3114,204,80,,0,01,2015
2,MI,3801,8,,XO,1220,227210,54346,1349,,0,01,2015
2,MI,3802,1,,XO,1220,2505,286,53,,0,01,2015
2,MI,3802,3,,XO,1220,75000,759,1000,,0,01,2015
2,MI,3802,5,,,2010,8525445,1516748,130944,,0,01,2015
2,MI,3802,5,,,2010,5401,318,750,,1,01,2015
2,MI,3802,5,,XA,1220,956546,1437829,41437,,0,01,2015
2,MI,3802,5,,XB,1220,227313,314572,6803,,0,01,2015
2,MI,3802,5,,XC,1220,2007028,1752879,64467,,0,01,2015
2,MI,3802,5,,XM,1220,404633,122412,1322,,0,01,2015
2,MI,3802,5,,XN,1220,2196118,543350,8925,,0,01,2015
2,MI,3802,5,,XO,1220,541155996,182089379,4925324,,0,01,2015
2,MI,3802,5,,XO,1220,1100528,1058057,33578,,1,01,2015
2,MI,3802,5,,XP,1220,140886,36741,1427,,0,01,2015
2,MI,3802,5,,XQ,1220,37642351,31581578,983518,,0,01,2015
2,MI,3802,5,,XQ,1220,155707,119730,4685,,1,01,2015
2,MI,3802,5,,XS,1220,41050,61632,278,,0,01,2015
2,MI,3802,5,,XW,1220,285,37,1,,0,01,2015
2,MI,3802,6,,XA,1220,2448489,4927914,117102,,0,01,2015
2,MI,3802,6,,XA,1220,2940561,1808100,8000,,1,01,2015
2,MI,3802,6,,XB,1220,1641675,3449506,87597,,0,01,2015
2,MI,3802,6,,XB,1220,118013,254646,5526,,1,01,2015
2,MI,3802,6,,XC,1220,5246173,11543826,484810,,0,01,2015
2,MI,3802,6,,XM,1220,178853,337107,3200,,0,01,2015
2,MI,3802,6,,XN,1220,50408,162511,3964,,0,01,2015
2,MI,3802,6,,XN,1220,2308359,376381,2311,,1,01,2015
2,MI,3802,6,,XO,1220,230254007,33701716,1001991,,0,01,2015
2,MI,3802,6,,XO,1220,218694174,35220915,257902,,1,01,2015
2,MI,3802,6,,XP,1220,25925,16534,500,,1,01,2015
2,MI,3802,6,,XQ,1220,35724509,33896826,440474,,0,01,2015
2,MI,3802,6,,XQ,1220,5775777,5014547,43103,,1,01,2015
2,MI,3802,6,,XS,1220,918203,2855874,3907,,0,01,2015
2,MI,3802,7,,XA,1220,333549738,594187460,14495082,,0,01,2015
2,MI,3802,7,,XO,1220,17227554,70348218,5150,,0,01,2015
2,MI,3802,8,,XO,1220,15208859,31823926,570470,,0,01,2015
2,MI,3803,5,,XB,1220,43386,71499,3538,,0,01,2015
2,MI,3803,5,,XN,1220,152276,18731,100,,0,01,2015
2,MI,3803,5,,XO,1220,16240986,22852278,681139,,0,01,2015
